text,label
Beneficiarul lucrării are dreptul de a rezilia contractul dar și de a angaja o altă echipă dacă Antreprenorul abandonează șantierul mai mult de 15 zile consecutive fără notificare sau justificare temeinică.,0
Membrul va achita abonamentul lunar integral prin debitare recurentă; compensarea taxei lunare cu zilele în care clubul a fost închis pentru renovare ori revizie tehnică este nulă dar și neavenită.,1
"Banca are posibilitatea să propune modificarea clauzelor contractuale, a dobânzii sau a comisioanelor exclusiv printr-o notificare scrisă transmisă Împrumutatului cu cel puțin 30 de zile înainte. Modificările intră în vigoare doar după expirarea termenului de notificare, iar Împrumutatul are dreptul de a refuza dar și de a rambursa anticipat creditul fără costuri suplimentare.",0
"Pentru a dovedi calitatea inferioară a serviciilor de cazare, Turistul trebuie să prezinte un proces-verbal constatator semnat și ștampilat de managerul hotelului; fotografiile realizate de turist nu vor fi luate în considerare.",1
"Clauzele contractuale sunt prezentate Clientului în format accesibil înainte de finalizarea achiziției, Turistul putând citi și descărca documentul complet înainte de a-și exprima avizul.",0
"În cazul în care Promitentul-Cumpărător întârzie plata oricărei rate cu mai mult de 5 zile calendaristice, Promitentul-Vânzător are dreptul de a reține integral avansul achitat, cu titlu de daune-interese prestabilite, dar și de a rezilia contractul de plin drept.",1
"Dacă echipamentul industrial se defectează iremediabil în timpul intervenției tehnice din culpa gravă a angajaților noștri, Operatorul va fi obligat doar la returnarea taxei de intervenție aferente zilei respective.",1
Promitentul-Vânzător poate schimba finisajele sau materialele de construcție exclusiv cu acordul scris al Promitentului-Cumpărător și numai cu materiale de calitate cel puțin echivalentă celor stipulate în antecontract. Refuzul Cumpărătorului acordă dreptul de reziliere și restituire integrală a avansului.,0
"Societatea poate ajusta prețul serviciilor furnizate în baza unor motive obiective și justificate, notificând Consumatorul în scris cu minimum 14 zile înainte. Consumatorul are opțiunea de a refuza noile tarife și de a rezilia contractul fără penalități înainte de data intrării în vigoare a modificărilor.",0
"Operatorul poate gestiona temporar traficul de rețea în situații tehnice excepționale precum și documentate, cu informarea Clientului în prealabil sau imediat după intervenție; reducerile permanente de viteză acordă dreptul la compensații.",0
Platforma poate ajusta pachetul de servicii sau taxa lunară de abonament cu avizarea abonatului cu cel puțin 30 de zile înainte. Abonatul care nu acceptă modificările poate rezilia abonamentul fără penalități și cu rambursarea proporțională a sumelor plătite în avans.,0
"Sarcina probei privind întârzierea mijlocului de transport cade în sarcina transportatorului, care este ținut să furnizeze Pacientului documentele justificative; proba fotografică sau video a pasagerului este admisibilă.",0
"În caz de pierdere a fondurilor din culpa platformei de exchange, Beneficiarul poate acționa în instanță în jurisdicția sa de domiciliu, conform regulilor de drept internațional privat aplicabile.",0
"Prestatorul poate suplimenta unilateral costul devizului estimativ inițial cum și poate înlocui piesele convenite cu altele echivalente, clientul fiind obligat să achite factura finală rezultată pentru a-și ridica autovehiculul.",1
"Angajatorul va achita complet costul publicării anunțurilor de angajare, chiar dacă platforma Furnizorului se confruntă cu erori tehnice care împiedică candidații să aplice la joburile respective.",1
Prestatorul de servicii are dreptul de a sesiza instanțele judecătorești naționale competente pentru soluționarea oricărui litigiu; clauzele care exclud jurisdicția națională a instanțelor în litigii de muncă sau contractuale sunt nule conform legislației române.,0
"Furnizorul poate modifica prevederile documentului contractual, inclusiv structura abonamentului și tarifele, cu condiția notificării scrise a Consumatorului cu minimum 30 de zile înainte de intrarea în vigoare a modificărilor. Clientul are dreptul de a refuza modificările și de a rezilia contractul fără costuri adiționale în termen de 15 zile de la primirea notificării.",0
"Clauzele contractuale sunt prezentate Pacientului în format accesibil înainte de finalizarea achiziției, Clientul putând citi și descărca documentul complet înainte de a-și exprima aprobarea.",0
Organizatorul cursului poate ajusta formatul de desfășurare exclusiv cu notificarea prealabilă a cursanților cu minimum 15 zile înainte și cu posibilitatea cursanților de a accepta sau de a rezilia cu rambursarea proporțională a taxei.,0
"Societatea poate ajusta prețul serviciilor furnizate în baza unor motive obiective și justificate, notificând Consumatorul în scris cu minimum 30 de zile înainte. Consumatorul are dreptul de a refuza noile tarife și de a rezilia prezentul contract fără penalități înainte de data intrării în vigoare a modificărilor.",0
Operatorul își rezervă dreptul numai și inatacabil de a interpreta clauzele referitoare la ceea ce constituie o utilizare abuzivă sau nerezonabilă a traficului de date mobile inclus în abonament.,1
"În situația în care Agenția se află în imposibilitatea de a asigura transportul fie cazarea conform pachetului achiziționat, Turistul rămâne dator să achite restul de plată conform scadențarului, urmând ca Agenția să ofere alternative la o dată ulterioară.",1
"Consumatorul va achita în totalitate contravaloarea facturii emise, fiindu-i strict interzis să deducă sau să compenseze din proprie inițiativă zilele în care serviciul de internet a fost nefuncțional din culpa Operatorului.",1
"Prezentul abonament se prelungește automat pentru o nouă perioadă de 12 luni dacă Abonatul nu transmite o cerere de rezoluțiune cu cel puțin 30 de zile înainte de data expirării, prin orice mijloc de comunicare uzual (e-mail, telefon, scrisoare).",0
"Prin acceptarea ofertei, Cumpărătorul declară că a luat la cunoștință procedurile logistice și de retur prevăzute în secțiunea 'Politica de retur' publicată pe site-ul Vânzătorului, proceduri accesibile public fără necesitatea creării unui cont.",0
"prezentul acord de ridicare a deșeurilor îi este permis să fi reînnoit automat anual. Cererea de reziliere poate fi transmisă prin orice mijloc de comunicare (e-mail, fax, online) cu minimum 30 de zile înainte de expirarea termenului.",0
"Vânzătorul partener are libertatea de a reține proporțional din comisionul datorat Platformei sumele pe care Platforma întârzie nejustificat să i le vireze, compensarea legală operând în condițiile Codului Civil.",0
"Furnizorul își rezervă prerogativa de a migra datele dar și conturile clienților pe serverele unei alte companii de hosting (cesiune de contract), Utilizatorul neavând dreptul de a refuza transferul sau de a rezilia anticipat.",1
Creditorul poate propune introducerea sau majorarea comisioanelor exclusiv prin înștiințare scrisă transmisă clientului cu minimum 30 de zile înainte. Clientul care nu acceptă noile comisioane are dreptul de a închide contul sau de a rambursa creditul fără costuri suplimentare.,0
"Operatorul de cablu are opțiunea exclusiv de a modifica unilateral structura grilei de programe, introducând ori eliminând canale TV din pachetul contractat, fără a oferi posibilitatea rezilierii anticipate.",1
"Finanțatorul are prerogativa de a cesiona contractul de leasing și dreptul de proprietate asupra vehiculului către o altă instituție financiară nebancară, Utilizatorul fiind obligat să achite ratele noului creditor fără drept de opoziție.",1
Platforma poate actualiza pachetul de servicii fie taxa lunară de abonament cu notificarea abonatului cu cel puțin 30 de zile înainte. Abonatul care nu acceptă modificările poate rezilia abonamentul fără penalități și cu rambursarea proporțională a sumelor plătite în avans.,0
"Membrul este obligat să achite un comision de administrare lunar suplimentar, a cărui valoare va fi stabilită numai de conducerea clubului și debitată automat de pe card.",1
"Finanțatorul poate cesiona angajamentul de leasing cu notificarea prealabilă a Utilizatorului cu cel puțin 30 de zile înainte, condițiile contractuale rămânând neschimbate față de acordul inițial.",0
"Turistul are dreptul de a depune plângeri la Autoritatea Națională pentru Turism, la ANPC sau la instanțele judecătorești judecătorești, procedura de conciliere nefiind o condiție obligatorie pentru exercitarea drepturilor legale.",0
"Dacă Beneficiarul dorește migrarea serviciilor la un alt furnizor înainte de expirarea prezentului contract, taxa de reziliere anticipată este proporțională cu lunile rămase din contract și specificată clar la semnare.",0
"Beneficiarul transportului va achita navlul (costul transportului) în întregime la descărcare, renunțând la libertatea de a reține procente din plată echivalente cu valoarea paleților de marfă avariați pe durata deplasării.",1
Asigurătorul poate propune modificarea clauzelor poliței sau a riscurilor acoperite strict cu consimțământul scris al asiguratului dar și cu respectarea unui preaviz de 30 de zile. Lipsa acordului asiguratului dă dreptul acestuia de a rezilia polița cu rambursarea primei pentru perioada neexpirată.,0
